,,법정동,비행불가능여부
4381,충청남도당진시면천면,4427035021,0
4382,충청남도당진시사기소동,4427011000,0
4383,충청남도당진시석문면,4427032021,0
4384,충청남도당진시송산면,4427039021,0
4385,충청남도당진시송악읍,4427025321,0
4386,충청남도당진시수청동,4427010600,0
4387,충청남도당진시순성면,4427036021,0
4388,충청남도당진시시곡동,4427010500,0
4389,충청남도당진시신평면,4427038021,0
4390,충청남도당진시용연동,4427010900,0
4391,충청남도당진시우강면,4427037022,0
4392,충청남도당진시우두동,4427010300,0
4393,충청남도당진시원당동,4427010400,0
4394,충청남도당진시읍내동,4427010100,0
4395,충청남도당진시정미면,4427034021,0
4396,충청남도당진시채운동,4427010200,0
4397,충청남도당진시합덕읍,4427025021,0
4398,충청남도당진시행정동,4427010800,0
4399,충청남도보령시궁촌동,4418010600,0
4400,충청남도보령시남곡동,4418010800,0
4401,충청남도보령시남포면,4418036028,0
4402,충청남도보령시내항동,4418010700,0
4403,충청남도보령시대천동,4418010100,0
4404,충청남도보령시동대동,4418010400,0
4405,충청남도보령시명천동,4418010500,0
4406,충청남도보령시미산면,4418039030,0
4407,충청남도보령시성주면,4418040021,0
4408,충청남도보령시신흑동,4418011000,0
4409,충청남도보령시오천면,4418032021,0
4410,충청남도보령시요암동,4418010900,0
4411,충청남도보령시웅천읍,4418025021,0
4412,충청남도보령시주교면,4418041021,0
4413,충청남도보령시주산면,4418038022,0
4414,충청남도보령시주포면,4418031021,0
4415,충청남도보령시죽정동,4418010200,0
4416,충청남도보령시천북면,4418033021,0
4417,충청남도보령시청라면,4418035021,0
4418,충청남도보령시청소면,4418034021,0
4419,충청남도보령시화산동,4418010300,0
4420,충청남도부여군구룡면,4476035024,0
4421,충청남도부여군규암면,4476031032,0
4422,충청남도부여군남면,4476038025,0
4423,충청남도부여군내산면,4476034021,0
4424,충청남도부여군부여읍,4476025028,0
4425,충청남도부여군석성면,4476044024,0
4426,충청남도부여군세도면,4476043024,0
4427,충청남도부여군양화면,4476040023,0
4428,충청남도부여군옥산면,4476037029,0
4429,충청남도부여군외산면,4476033030,0
4430,충청남도부여군은산면,4476032021,0
4431,충청남도부여군임천면,4476041021,0
4432,충청남도부여군장암면,4476042027,0
4433,충청남도부여군초촌면,4476045024,0
4434,충청남도부여군충화면,4476039021,0
4435,충청남도부여군홍산면,4476036023,0
4436,충청남도서산시갈산동,4421010300,0
4437,충청남도서산시고북면,4421040021,0
4438,충청남도서산시대산읍,4421025021,0
4439,충청남도서산시덕지천동,4421011400,0
4440,충청남도서산시동문동,4421010200,0
4441,충청남도서산시부석면,4421032026,1
4442,충청남도서산시석남동,4421010800,0
4443,충청남도서산시석림동,4421010700,0
4444,충청남도서산시성연면,4421036025,0
4445,충청남도서산시수석동,4421010600,0
4446,충청남도서산시양대동,4421011100,1
4447,충청남도서산시예천동,4421010900,0
4448,충청남도서산시오남동,4421011200,0
4449,충청남도서산시온석동,4421010400,0
4450,충청남도서산시운산면,4421038032,0
4451,충청남도서산시음암면,4421037021,0
4452,충청남도서산시읍내동,4421010100,0
4453,충청남도서산시인지면,4421031021,0
4454,충청남도서산시잠홍동,4421010500,0
4455,충청남도서산시장동,4421011300,0
4456,충청남도서산시죽성동,4421011000,0
4457,충청남도서산시지곡면,4421034021,0
4458,충청남도서산시팔봉면,4421033028,0
4459,충청남도서산시해미면,4421039021,0
4460,충청남도서천군기산면,4477033021,0
4461,충청남도서천군마산면,4477035023,0
4462,충청남도서천군마서면,4477031021,0
4463,충청남도서천군문산면,4477037021,0
4464,충청남도서천군비인면,4477040021,0
4465,충청남도서천군서면,4477041026,0
4466,충청남도서천군서천읍,4477025321,0
4467,충청남도서천군시초면,4477036021,0
4468,충청남도서천군장항읍,4477025021,0
4469,충청남도서천군종천면,4477039026,0
4470,충청남도서천군판교면,4477038029,0
4471,충청남도서천군한산면,4477034021,0
4472,충청남도서천군화양면,4477032021,0
4473,충청남도아산시권곡동,4420011400,0
4474,충청남도아산시기산동,4420010400,0
4475,충청남도아산시남동,4420011900,0
4476,충청남도아산시도고면,4420040021,0
4477,충청남도아산시둔포면,4420036021,0
4478,충청남도아산시득산동,4420011600,0
4479,충청남도아산시모종동,4420011300,0
4480,충청남도아산시방축동,4420010300,0
4481,충청남도아산시배미동,4420011500,0
4482,충청남도아산시배방읍,4420025324,0
4483,충청남도아산시법곡동,4420010700,0
4484,충청남도아산시선장면,4420039021,0
4485,충청남도아산시송악면,4420031021,0
4486,충청남도아산시신동,4420011800,0
4487,충청남도아산시신인동,4420010600,0
4488,충청남도아산시신창면,4420041027,0
4489,충청남도아산시실옥동,4420010200,0
4490,충청남도아산시염치읍,4420025025,0
4491,충청남도아산시영인면,4420037021,0
4492,충청남도아산시온천동,4420010100,0
4493,충청남도아산시용화동,4420011200,0
4494,충청남도아산시음봉면,4420035021,0
4495,충청남도아산시읍내동,4420011000,0
4496,충청남도아산시인주면,4420038025,0
4497,충청남도아산시장존동,4420010800,0
4498,충청남도아산시점양동,4420011700,0
4499,충청남도아산시좌부동,4420010900,0
4500,충청남도아산시초사동,4420010500,0
4501,충청남도아산시탕정면,4420033022,0
4502,충청남도아산시풍기동,4420011100,0
4503,충청남도예산군고덕면,4481038021,0
4504,충청남도예산군광시면,4481033021,0
4505,충청남도예산군대술면,4481031021,0
4506,충청남도예산군대흥면,4481034021,0
4507,충청남도예산군덕산면,4481036026,0
4508,충청남도예산군봉산면,4481037021,0
4509,충청남도예산군삽교읍,4481025321,0
4510,충청남도예산군신암면,4481039021,0
4511,충청남도예산군신양면,4481032021,0
4512,충청남도예산군예산읍,4481025021,0
4513,충청남도예산군오가면,4481040021,0
4514,충청남도예산군응봉면,4481035021,0
4515,충청남도천안시동남구광덕면,4413310600,0
4516,충청남도천안시동남구구룡동,4413310600,0
4517,충청남도천안시동남구구성동,4413310600,0
4518,충청남도천안시동남구다가동,4413310600,0
4519,충청남도천안시동남구대흥동,4413310600,0
4520,충청남도천안시동남구동면,4413310600,0
4521,충청남도천안시동남구목천읍,4413310600,0
4522,충청남도천안시동남구문화동,4413310600,0
4523,충청남도천안시동남구병천면,4413310600,0
4524,충청남도천안시동남구봉명동,4413310600,0
4525,충청남도천안시동남구북면,4413310600,0
4526,충청남도천안시동남구사직동,4413310600,0
4527,충청남도천안시동남구삼룡동,4413310600,0
4528,충청남도천안시동남구성남면,4413310600,0
4529,충청남도천안시동남구성황동,4413310600,0
4530,충청남도천안시동남구수신면,4413310600,0
4531,충청남도천안시동남구신방동,4413310600,0
4532,충청남도천안시동남구신부동,4413310600,0
4533,충청남도천안시동남구쌍용동,4413310600,0
4534,충청남도천안시동남구안서동,4413310600,0
4535,충청남도천안시동남구영성동,4413310600,0
4536,충청남도천안시동남구오룡동,4413310600,0
4537,충청남도천안시동남구용곡동,4413310600,0
4538,충청남도천안시동남구원성동,4413310600,0
4539,충청남도천안시동남구유량동,4413310600,0
4540,충청남도천안시동남구청당동,4413310600,0
4541,충청남도천안시동남구청수동,4413310600,0
4542,충청남도천안시동남구풍세면,4413310600,0
4543,충청남도천안시서북구두정동,4413310600,0
4544,충청남도천안시서북구백석동,4413310600,0
4545,충청남도천안시서북구부대동,4413310600,0
4546,충청남도천안시서북구불당동,4413310600,0
4547,충청남도천안시서북구성거읍,4413310600,0
4548,충청남도천안시서북구성성동,4413310600,0
4549,충청남도천안시서북구성정동,4413310600,0
4550,충청남도천안시서북구성환읍,4413310600,0
4551,충청남도천안시서북구신당동,4413310600,0
4552,충청남도천안시서북구쌍용동,4413310600,0
4553,충청남도천안시서북구업성동,4413310600,0
4554,충청남도천안시서북구와촌동,4413310600,0
4555,충청남도천안시서북구입장면,4413310600,0
4556,충청남도천안시서북구직산읍,4413310600,0
4557,충청남도천안시서북구차암동,4413310600,0
4558,충청남도청양군남양면,4479037021,0
4559,충청남도청양군대치면,4479032021,0
4560,충청남도청양군목면,4479034024,0
4561,충청남도청양군비봉면,4479039021,0
4562,충청남도청양군운곡면,4479031024,0
4563,충청남도청양군장평면,4479036021,0
4564,충청남도청양군정산면,4479033021,0
4565,충청남도청양군청남면,4479035021,0
4566,충청남도청양군청양읍,4479025021,0
4567,충청남도청양군화성면,4479038021,0
4568,충청남도태안군고남면,4482531023,1
4569,충청남도태안군근흥면,4482533025,1
4570,충청남도태안군남면,4482532024,1
4571,충청남도태안군소원면,4482534023,0
4572,충청남도태안군안면읍,4482525321,1
4573,충청남도태안군원북면,4482535021,0
4574,충청남도태안군이원면,4482536024,0
4575,충청남도태안군태안읍,4482525022,0
4576,충청남도홍성군갈산면,4480038021,0
4577,충청남도홍성군결성면,4480036021,0
4578,충청남도홍성군광천읍,4480025321,0
4579,충청남도홍성군구항면,4480039022,0
4580,충청남도홍성군금마면,4480032025,0
4581,충청남도홍성군서부면,4480037021,0
4582,충청남도홍성군은하면,4480035021,0
4583,충청남도홍성군장곡면,4480034021,0
4584,충청남도홍성군홍동면,4480033021,0
4585,충청남도홍성군홍북읍,4480025626,0
4586,충청남도홍성군홍성읍,4480025021,0
4587,충청북도괴산군감물면,4376031026,0
4588,충청북도괴산군괴산읍,4376025022,0
4589,충청북도괴산군문광면,4376035021,1
4590,충청북도괴산군불정면,4376041021,0
4591,충청북도괴산군사리면,4376039021,0
4592,충청북도괴산군소수면,4376040021,0
4593,충청북도괴산군연풍면,4376033022,0
4594,충청북도괴산군장연면,4376032021,0
4595,충청북도괴산군청안면,4376037021,0
4596,충청북도괴산군청천면,4376036021,1
4597,충청북도괴산군칠성면,4376034021,1
4598,충청북도단양군가곡면,4380032021,1
4599,충청북도단양군단성면,4380036023,1
4600,충청북도단양군단양읍,4380025025,1
4601,충청북도단양군대강면,4380031021,1
4602,충청북도단양군매포읍,4380025327,1
4603,충청북도단양군어상천면,4380034021,1
4604,충청북도단양군영춘면,4380033021,1
4605,충청북도단양군적성면,4380035023,1
4606,충청북도보은군내북면,4372039024,1
4607,충청북도보은군마로면,4372033021,1
4608,충청북도보은군보은읍,4372025021,1
4609,충청북도보은군산외면,4372040021,0
4610,충청북도보은군삼승면,4372035021,1
4611,충청북도보은군속리산면,4372031521,0
4612,충청북도보은군수한면,4372036029,1
4613,충청북도보은군장안면,4372032530,1
4614,충청북도보은군탄부면,4372034021,1
4615,충청북도보은군회남면,4372037029,1
4616,충청북도보은군회인면,4372038521,1
4617,충청북도영동군매곡면,4374034021,1
4618,충청북도영동군상촌면,4374035021,1
4619,충청북도영동군심천면,4374040021,1
4620,충청북도영동군양강면,4374036021,1
4621,충청북도영동군양산면,4374039021,1
4622,충청북도영동군영동읍,4374025027,1
4623,충청북도영동군용산면,4374031021,1
4624,충청북도영동군용화면,4374037021,1
4625,충청북도영동군추풍령면,4374033524,0
4626,충청북도영동군학산면,4374038021,1
4627,충청북도영동군황간면,4374032021,0
4628,충청북도옥천군군북면,4373038021,1
4629,충청북도옥천군군서면,4373037021,1
4630,충청북도옥천군동이면,4373031021,1
4631,충청북도옥천군안남면,4373032021,1
4632,충청북도옥천군안내면,4373033021,1
4633,충청북도옥천군옥천읍,4373025022,1
4634,충청북도옥천군이원면,4373036023,1
